victim_id,worthless_death_count,total_deaths,worthless_death_ratio
1638.0,179,330,0.5424242424242425
1639.0,74,106,0.6981132075471698
1640.0,116,213,0.5446009389671361
1641.0,139,273,0.5091575091575091
1642.0,263,459,0.5729847494553377
1643.0,7,10,0.7
1644.0,159,276,0.5760869565217391
1645.0,285,477,0.5974842767295597
1646.0,64,124,0.5161290322580645
1647.0,14,17,0.8235294117647058
1648.0,67,120,0.5583333333333333
1649.0,18,34,0.5294117647058824
1650.0,367,637,0.576138147566719
1651.0,225,400,0.5625
1652.0,17,43,0.3953488372093023
1653.0,136,238,0.5714285714285714
1654.0,368,629,0.5850556438791733
1655.0,20,36,0.5555555555555556
1656.0,32,58,0.5517241379310345
1657.0,625,1034,0.6044487427466151
1658.0,8,10,0.8
1659.0,84,120,0.7
1660.0,32,46,0.6956521739130435
1661.0,14,16,0.875
1662.0,118,193,0.6113989637305699
1663.0,582,875,0.6651428571428571
1664.0,229,421,0.5439429928741093
1665.0,180,326,0.5521472392638037
1666.0,266,518,0.5135135135135135
1667.0,46,63,0.7301587301587301
1668.0,71,125,0.568
1669.0,72,140,0.5142857142857142
1670.0,3,13,0.23076923076923078
1671.0,16,25,0.64
1672.0,251,368,0.6820652173913043
1673.0,381,754,0.5053050397877984
1674.0,444,858,0.5174825174825175
1675.0,63,83,0.7590361445783133
1676.0,39,97,0.4020618556701031
1677.0,496,861,0.5760743321718932
1678.0,83,125,0.664
1679.0,462,983,0.46998982706002035
1680.0,29,45,0.6444444444444445
1682.0,23,28,0.8214285714285714
1683.0,24,35,0.6857142857142857
1684.0,13,22,0.5909090909090909
1685.0,268,451,0.5942350332594235
1686.0,69,130,0.5307692307692308
1687.0,11,16,0.6875
1688.0,432,736,0.5869565217391305
1689.0,16,17,0.9411764705882353
1690.0,62,107,0.5794392523364486
1691.0,44,61,0.7213114754098361
1692.0,90,192,0.46875
1693.0,12,18,0.6666666666666666
1694.0,75,95,0.7894736842105263
1695.0,6,11,0.5454545454545454
1696.0,64,100,0.64
1697.0,77,117,0.6581196581196581
1698.0,12,17,0.7058823529411765
1699.0,70,129,0.5426356589147286
1700.0,9,16,0.5625
1701.0,43,62,0.6935483870967742
1702.0,77,159,0.48427672955974843
1703.0,6,8,0.75
1704.0,93,192,0.484375
1705.0,5,8,0.625
1706.0,53,75,0.7066666666666667
1707.0,50,95,0.5263157894736842
1708.0,207,335,0.6179104477611941
1709.0,239,403,0.5930521091811415
1710.0,12,23,0.5217391304347826
1711.0,1,2,0.5
1712.0,424,783,0.541507024265645
1713.0,5,6,0.8333333333333334
1714.0,330,571,0.5779334500875657
1715.0,7,11,0.6363636363636364
1716.0,8,12,0.6666666666666666
1717.0,48,80,0.6
1718.0,290,534,0.5430711610486891
1719.0,9,21,0.42857142857142855
1720.0,327,612,0.5343137254901961
1721.0,34,60,0.5666666666666667
1722.0,41,60,0.6833333333333333
1723.0,51,93,0.5483870967741935
1724.0,3,6,0.5
1725.0,60,112,0.5357142857142857
1726.0,9,12,0.75
1727.0,16,20,0.8
1728.0,11,18,0.6111111111111112
1729.0,10,12,0.8333333333333334
1730.0,96,181,0.5303867403314917
1731.0,66,110,0.6
1732.0,48,76,0.631578947368421
1733.0,58,90,0.6444444444444445
1734.0,73,122,0.5983606557377049
1735.0,17,24,0.7083333333333334
1736.0,179,293,0.6109215017064846
1737.0,23,46,0.5
1738.0,2,3,0.6666666666666666
1739.0,173,286,0.6048951048951049
1740.0,318,567,0.5608465608465608
1741.0,62,103,0.6019417475728155
1742.0,66,91,0.7252747252747253
1743.0,82,140,0.5857142857142857
1744.0,116,215,0.5395348837209303
1745.0,305,600,0.5083333333333333
1746.0,9,16,0.5625
1747.0,389,691,0.5629522431259045
1748.0,4,10,0.4
1749.0,14,23,0.6086956521739131
1750.0,87,166,0.5240963855421686
1751.0,40,71,0.5633802816901409
1752.0,33,67,0.4925373134328358
1753.0,117,188,0.6223404255319149
1754.0,29,46,0.6304347826086957
1755.0,22,37,0.5945945945945946
1756.0,4,9,0.4444444444444444
1757.0,43,70,0.6142857142857143
1758.0,114,169,0.6745562130177515
1759.0,41,93,0.44086021505376344
1760.0,162,275,0.5890909090909091
1761.0,4,9,0.4444444444444444
1762.0,9,14,0.6428571428571429
1763.0,148,256,0.578125
1764.0,26,44,0.5909090909090909
1765.0,28,48,0.5833333333333334
1766.0,4,7,0.5714285714285714
1767.0,3,7,0.42857142857142855
1768.0,30,44,0.6818181818181818
1769.0,225,391,0.5754475703324808
1770.0,37,49,0.7551020408163265
1771.0,137,212,0.6462264150943396
1772.0,347,534,0.649812734082397
1773.0,118,210,0.5619047619047619
1774.0,75,114,0.6578947368421053
1775.0,15,24,0.625
1776.0,88,158,0.5569620253164557
1777.0,474,878,0.5398633257403189
1778.0,207,327,0.6330275229357798
1779.0,29,52,0.5576923076923077
1780.0,80,161,0.4968944099378882
1781.0,63,108,0.5833333333333334
1782.0,14,21,0.6666666666666666
1783.0,29,52,0.5576923076923077
1784.0,7,9,0.7777777777777778
1785.0,8,14,0.5714285714285714
1786.0,228,369,0.6178861788617886
1787.0,16,26,0.6153846153846154
1788.0,278,472,0.5889830508474576
1789.0,118,228,0.5175438596491229
1790.0,61,109,0.5596330275229358
1791.0,1,5,0.2
1792.0,148,247,0.5991902834008097
1793.0,50,88,0.5681818181818182
1794.0,99,165,0.6
1795.0,2,5,0.4
1796.0,105,165,0.6363636363636364
1797.0,16,31,0.5161290322580645
1798.0,4,4,1.0
1799.0,5,7,0.7142857142857143
1800.0,499,848,0.5884433962264151
1801.0,63,129,0.4883720930232558
1802.0,183,305,0.6
1803.0,172,304,0.5657894736842105
1804.0,344,648,0.5308641975308642
1805.0,29,59,0.4915254237288136
1806.0,5,12,0.4166666666666667
1807.0,72,124,0.5806451612903226
1808.0,196,312,0.6282051282051282
1809.0,176,316,0.5569620253164557
1810.0,139,269,0.516728624535316
1811.0,431,823,0.5236938031591738
1812.0,51,78,0.6538461538461539
1813.0,53,89,0.5955056179775281
1814.0,0,2,0.0
1815.0,20,39,0.5128205128205128
1816.0,9,25,0.36
1817.0,30,48,0.625
1818.0,155,278,0.5575539568345323
1819.0,82,165,0.49696969696969695
1820.0,124,254,0.4881889763779528
1821.0,95,160,0.59375
1822.0,456,735,0.6204081632653061
1823.0,60,117,0.5128205128205128
1824.0,142,239,0.5941422594142259
1825.0,74,132,0.5606060606060606
1826.0,261,433,0.6027713625866051
1827.0,25,60,0.4166666666666667
1828.0,41,81,0.5061728395061729
1829.0,23,38,0.6052631578947368
1830.0,504,872,0.5779816513761468
1831.0,2,4,0.5
1832.0,3,4,0.75
1833.0,92,161,0.5714285714285714
1834.0,168,287,0.5853658536585366
1835.0,3,4,0.75
1836.0,30,51,0.5882352941176471
1837.0,78,133,0.5864661654135338
1838.0,17,27,0.6296296296296297
1839.0,60,100,0.6
1840.0,102,171,0.5964912280701754
1841.0,333,679,0.49042709867452133
1842.0,238,522,0.4559386973180077
1843.0,53,82,0.6463414634146342
1844.0,309,544,0.5680147058823529
1845.0,243,457,0.5317286652078774
1846.0,12,18,0.6666666666666666
1847.0,14,21,0.6666666666666666
1848.0,38,56,0.6785714285714286
1849.0,34,62,0.5483870967741935
1850.0,15,25,0.6
1851.0,12,18,0.6666666666666666
1852.0,89,148,0.6013513513513513
1853.0,219,392,0.5586734693877551
1854.0,8,22,0.36363636363636365
1855.0,12,20,0.6
1856.0,225,379,0.5936675461741425
1857.0,16,31,0.5161290322580645
1858.0,222,382,0.581151832460733
1859.0,70,123,0.5691056910569106
1860.0,407,664,0.6129518072289156
1861.0,161,232,0.6939655172413793
1862.0,27,37,0.7297297297297297
1863.0,370,692,0.5346820809248555
1864.0,15,27,0.5555555555555556
1865.0,172,293,0.5870307167235495
1866.0,35,58,0.603448275862069
1867.0,45,76,0.5921052631578947
1868.0,165,251,0.6573705179282868
1869.0,15,29,0.5172413793103449
1870.0,369,647,0.5703245749613601
1871.0,22,39,0.5641025641025641
1872.0,185,299,0.6187290969899666
1873.0,9,11,0.8181818181818182
1874.0,12,22,0.5454545454545454
1875.0,7,15,0.4666666666666667
1876.0,14,20,0.7
1877.0,5,10,0.5
1878.0,16,23,0.6956521739130435
1879.0,229,403,0.5682382133995038
1880.0,48,84,0.5714285714285714
1881.0,346,607,0.5700164744645799
1882.0,15,23,0.6521739130434783
1883.0,117,214,0.5467289719626168
1884.0,14,27,0.5185185185185185
1885.0,63,115,0.5478260869565217
1886.0,264,517,0.5106382978723404
1887.0,3,5,0.6
1888.0,575,1003,0.5732801595214357
1889.0,8,12,0.6666666666666666
1890.0,0,4,0.0
1891.0,329,589,0.5585738539898133
1892.0,189,347,0.5446685878962536
1893.0,406,694,0.5850144092219021
1894.0,12,18,0.6666666666666666
1895.0,65,118,0.5508474576271186
1896.0,140,232,0.603448275862069
1897.0,9,14,0.6428571428571429
1898.0,95,173,0.5491329479768786
1899.0,195,323,0.6037151702786377
1900.0,268,506,0.5296442687747036
1901.0,17,33,0.5151515151515151
1902.0,96,168,0.5714285714285714
1903.0,121,193,0.6269430051813472
1904.0,423,795,0.5320754716981132
1905.0,35,58,0.603448275862069
1906.0,56,86,0.6511627906976745
1907.0,237,407,0.5823095823095823
1908.0,33,51,0.6470588235294118
1909.0,341,667,0.5112443778110944
1910.0,85,135,0.6296296296296297
1911.0,36,66,0.5454545454545454
1912.0,5,10,0.5
1913.0,9,17,0.5294117647058824
1914.0,75,127,0.5905511811023622
1915.0,32,50,0.64
1916.0,80,123,0.6504065040650406
1917.0,42,65,0.6461538461538462
1918.0,6,8,0.75
1919.0,234,391,0.59846547314578
1920.0,57,86,0.6627906976744186
1921.0,9,10,0.9
1922.0,7,10,0.7
1923.0,4,6,0.6666666666666666
1924.0,183,288,0.6354166666666666
1925.0,26,35,0.7428571428571429
1926.0,79,153,0.5163398692810458
1927.0,487,1011,0.4817012858555885
1928.0,464,839,0.5530393325387366
1929.0,473,883,0.535673839184598
1930.0,148,263,0.5627376425855514
1931.0,83,135,0.6148148148148148
1932.0,90,180,0.5
1933.0,107,193,0.5544041450777202
1934.0,360,670,0.5373134328358209
1935.0,1,3,0.3333333333333333
1936.0,6,8,0.75
1937.0,4,8,0.5
1938.0,4,4,1.0
1939.0,1,3,0.3333333333333333
1940.0,1,4,0.25
1941.0,3,4,0.75
1942.0,2,4,0.5
1943.0,3,6,0.5
1944.0,4,11,0.36363636363636365
1945.0,16,24,0.6666666666666666
1947.0,5,7,0.7142857142857143
1948.0,2,4,0.5
1949.0,2,5,0.4
1950.0,4,6,0.6666666666666666
1951.0,1,3,0.3333333333333333
1952.0,6,8,0.75
1953.0,0,2,0.0
1954.0,3,10,0.3
1955.0,0,4,0.0
1956.0,2,7,0.2857142857142857
1957.0,33,62,0.532258064516129
1958.0,3,4,0.75
1959.0,2,5,0.4
1960.0,6,9,0.6666666666666666
1961.0,3,5,0.6
1962.0,4,12,0.3333333333333333
1963.0,6,7,0.8571428571428571
1964.0,1,3,0.3333333333333333
1965.0,2,2,1.0
1967.0,33,62,0.532258064516129
1968.0,50,88,0.5681818181818182
1969.0,8,14,0.5714285714285714
1970.0,39,75,0.52
1971.0,11,18,0.6111111111111112
1972.0,14,31,0.45161290322580644
1973.0,457,771,0.5927367055771725
1974.0,417,700,0.5957142857142858
1975.0,18,24,0.75
1976.0,14,18,0.7777777777777778
1977.0,11,19,0.5789473684210527
1978.0,11,17,0.6470588235294118
1979.0,12,17,0.7058823529411765
1980.0,488,808,0.6039603960396039
1981.0,251,412,0.6092233009708737
1982.0,10,12,0.8333333333333334
1983.0,3,9,0.3333333333333333
1984.0,221,364,0.6071428571428571
1985.0,14,22,0.6363636363636364
1986.0,11,18,0.6111111111111112
1987.0,11,14,0.7857142857142857
1988.0,16,22,0.7272727272727273
1989.0,49,88,0.5568181818181818
1990.0,205,356,0.5758426966292135
1991.0,223,411,0.5425790754257908
1992.0,131,222,0.5900900900900901
1993.0,30,49,0.6122448979591837
1994.0,70,140,0.5
1995.0,12,16,0.75
1996.0,283,441,0.6417233560090703
1997.0,404,707,0.5714285714285714
1998.0,182,312,0.5833333333333334
1999.0,513,982,0.5224032586558045
2000.0,221,385,0.574025974025974
2001.0,64,104,0.6153846153846154
2002.0,320,563,0.5683836589698046
2003.0,499,919,0.5429815016322089
2004.0,397,691,0.5745296671490593
2005.0,257,434,0.5921658986175116
2006.0,446,630,0.707936507936508
2007.0,195,313,0.6230031948881789
2008.0,314,528,0.5946969696969697
2009.0,216,350,0.6171428571428571
2010.0,177,315,0.5619047619047619
2011.0,87,118,0.7372881355932204
2012.0,132,255,0.5176470588235295
2013.0,15,17,0.8823529411764706
2014.0,19,23,0.8260869565217391
2015.0,60,102,0.5882352941176471
2016.0,32,43,0.7441860465116279
2017.0,63,123,0.5121951219512195
2018.0,27,40,0.675
2019.0,55,83,0.6626506024096386
2020.0,27,41,0.6585365853658537
2021.0,25,36,0.6944444444444444
2022.0,105,174,0.603448275862069
2023.0,200,378,0.5291005291005291
2024.0,13,28,0.4642857142857143
2025.0,34,50,0.68
2026.0,54,89,0.6067415730337079
2027.0,28,42,0.6666666666666666
2028.0,17,34,0.5
2029.0,26,46,0.5652173913043478
2030.0,55,95,0.5789473684210527
2031.0,341,580,0.5879310344827586
2032.0,41,89,0.4606741573033708
2033.0,184,323,0.5696594427244582
2034.0,135,239,0.5648535564853556
2035.0,94,164,0.573170731707317
2036.0,27,64,0.421875
2037.0,36,59,0.6101694915254238
2038.0,47,80,0.5875
2039.0,42,56,0.75
2040.0,79,123,0.6422764227642277
2041.0,15,24,0.625
2042.0,460,865,0.5317919075144508
2043.0,76,124,0.6129032258064516
2044.0,205,338,0.606508875739645
2045.0,36,56,0.6428571428571429
2046.0,211,418,0.5047846889952153
2047.0,83,162,0.5123456790123457
2048.0,15,30,0.5
2049.0,28,51,0.5490196078431373
2050.0,65,97,0.6701030927835051
2051.0,48,82,0.5853658536585366
2052.0,46,83,0.5542168674698795
2053.0,23,30,0.7666666666666667
2054.0,41,59,0.6949152542372882
2055.0,436,753,0.5790172642762285
2056.0,73,124,0.5887096774193549
2057.0,435,774,0.562015503875969
2058.0,43,64,0.671875
2059.0,98,162,0.6049382716049383
2060.0,113,191,0.5916230366492147
2061.0,27,45,0.6
2062.0,191,356,0.5365168539325843
2063.0,95,152,0.625
2064.0,81,128,0.6328125
2065.0,20,28,0.7142857142857143
2066.0,271,447,0.6062639821029083
2067.0,357,594,0.601010101010101
2068.0,180,309,0.5825242718446602
2069.0,78,122,0.639344262295082
2070.0,88,160,0.55
2071.0,168,331,0.5075528700906344
2072.0,15,34,0.4411764705882353
2073.0,65,99,0.6565656565656566
2074.0,63,119,0.5294117647058824
2075.0,96,153,0.6274509803921569
2076.0,145,224,0.6473214285714286
2077.0,304,496,0.6129032258064516
2078.0,174,288,0.6041666666666666
2079.0,319,535,0.5962616822429907
2080.0,80,143,0.5594405594405595
2081.0,195,351,0.5555555555555556
2082.0,494,871,0.5671641791044776
2083.0,97,145,0.6689655172413793
2084.0,392,685,0.5722627737226277
2085.0,94,148,0.6351351351351351
2086.0,403,705,0.5716312056737589
2087.0,34,55,0.6181818181818182
2088.0,117,173,0.6763005780346821
2089.0,416,750,0.5546666666666666
2090.0,3,6,0.5
2091.0,14,27,0.5185185185185185
2092.0,430,724,0.5939226519337016
2093.0,91,124,0.7338709677419355
2094.0,457,717,0.6373779637377964
2095.0,376,635,0.5921259842519685
2096.0,395,738,0.535230352303523
2097.0,480,858,0.5594405594405595
2098.0,240,368,0.6521739130434783
2099.0,70,109,0.6422018348623854
2100.0,490,796,0.6155778894472361
2101.0,396,673,0.5884101040118871
2102.0,390,611,0.6382978723404256
2103.0,527,819,0.6434676434676435
2104.0,463,760,0.6092105263157894
2105.0,71,111,0.6396396396396397
2106.0,223,390,0.5717948717948718
2107.0,257,490,0.5244897959183673
2108.0,271,438,0.6187214611872146
2109.0,300,500,0.6
2110.0,228,398,0.5728643216080402
2111.0,25,41,0.6097560975609756
2112.0,31,51,0.6078431372549019
2113.0,285,542,0.525830258302583
2114.0,45,63,0.7142857142857143
2115.0,334,581,0.5748709122203098
2116.0,130,232,0.5603448275862069
2117.0,18,29,0.6206896551724138
2118.0,151,307,0.49185667752442996
2119.0,153,233,0.6566523605150214
2120.0,328,641,0.5117004680187207
2121.0,60,108,0.5555555555555556
2122.0,285,501,0.5688622754491018
2123.0,56,99,0.5656565656565656
2124.0,11,14,0.7857142857142857
2125.0,12,15,0.8
2126.0,3,5,0.6
2127.0,13,15,0.8666666666666667
2128.0,35,51,0.6862745098039216
2129.0,221,375,0.5893333333333334
2130.0,336,649,0.5177195685670262
2131.0,164,283,0.5795053003533569
2132.0,27,41,0.6585365853658537
2133.0,116,229,0.5065502183406113
2134.0,305,493,0.6186612576064908
2135.0,221,486,0.4547325102880658
2136.0,232,401,0.5785536159600998
2137.0,444,774,0.5736434108527132
2138.0,136,211,0.6445497630331753
2139.0,84,173,0.48554913294797686
2140.0,350,636,0.550314465408805
2141.0,524,942,0.5562632696390658
2142.0,150,230,0.6521739130434783
2143.0,7,9,0.7777777777777778
2144.0,61,117,0.5213675213675214
2145.0,57,105,0.5428571428571428
2146.0,247,458,0.5393013100436681
2147.0,33,63,0.5238095238095238
2148.0,84,148,0.5675675675675675
2149.0,95,148,0.6418918918918919
2150.0,243,443,0.5485327313769752
2151.0,254,453,0.5607064017660044
2152.0,380,624,0.6089743589743589
2153.0,319,565,0.5646017699115045
2154.0,40,82,0.4878048780487805
2155.0,41,62,0.6612903225806451
2156.0,44,77,0.5714285714285714
2157.0,24,32,0.75
2158.0,25,36,0.6944444444444444
2159.0,43,75,0.5733333333333334
2160.0,124,202,0.6138613861386139
2161.0,140,249,0.5622489959839357
2162.0,51,88,0.5795454545454546
2163.0,285,500,0.57
2164.0,192,325,0.5907692307692308
2165.0,43,71,0.6056338028169014
2166.0,53,86,0.6162790697674418
2167.0,358,589,0.6078098471986417
2168.0,69,129,0.5348837209302325
2169.0,252,402,0.6268656716417911
2170.0,28,44,0.6363636363636364
2171.0,212,342,0.6198830409356725
2172.0,47,88,0.5340909090909091
2173.0,27,50,0.54
2174.0,137,240,0.5708333333333333
2175.0,224,387,0.5788113695090439
2176.0,215,358,0.6005586592178771
2177.0,262,486,0.5390946502057613
2178.0,73,122,0.5983606557377049
2179.0,122,219,0.5570776255707762
2180.0,298,518,0.5752895752895753
2181.0,76,132,0.5757575757575758
2182.0,35,63,0.5555555555555556
2183.0,71,113,0.6283185840707964
2184.0,113,190,0.5947368421052631
2185.0,27,41,0.6585365853658537
2186.0,50,78,0.6410256410256411
2187.0,253,449,0.5634743875278396
2188.0,134,224,0.5982142857142857
2189.0,548,942,0.5817409766454352
2190.0,114,204,0.5588235294117647
2191.0,229,369,0.6205962059620597
2192.0,175,292,0.5993150684931506
2193.0,76,144,0.5277777777777778
2194.0,163,297,0.5488215488215489
2195.0,155,285,0.543859649122807
2196.0,449,780,0.5756410256410256
2197.0,348,553,0.6292947558770343
2198.0,167,274,0.6094890510948905
2199.0,21,35,0.6
2200.0,321,567,0.5661375661375662
2201.0,133,224,0.59375
2202.0,27,42,0.6428571428571429
2203.0,52,89,0.5842696629213483
2204.0,207,399,0.518796992481203
2205.0,377,646,0.5835913312693498
2206.0,7,9,0.7777777777777778
2207.0,363,635,0.5716535433070866
2208.0,107,200,0.535
2209.0,110,189,0.582010582010582
2210.0,44,68,0.6470588235294118
2211.0,522,893,0.5845464725643897
2212.0,237,404,0.5866336633663366
2213.0,189,320,0.590625
2214.0,61,89,0.6853932584269663
2215.0,245,386,0.6347150259067358
2216.0,177,283,0.6254416961130742
2217.0,4,4,1.0
2218.0,175,320,0.546875
2219.0,59,84,0.7023809523809523
2220.0,142,218,0.6513761467889908
2221.0,124,216,0.5740740740740741
2222.0,31,47,0.6595744680851063
2223.0,276,483,0.5714285714285714
2224.0,235,409,0.5745721271393643
2225.0,3,8,0.375
2226.0,42,83,0.5060240963855421
2227.0,239,379,0.6306068601583114
2228.0,368,578,0.6366782006920415
2229.0,323,553,0.5840867992766727
2230.0,104,163,0.6380368098159509
2231.0,81,144,0.5625
2232.0,304,454,0.6696035242290749
2233.0,170,310,0.5483870967741935
2234.0,365,632,0.5775316455696202
2235.0,15,24,0.625
2236.0,281,521,0.5393474088291746
2237.0,61,87,0.7011494252873564
2238.0,34,67,0.5074626865671642
2239.0,186,354,0.5254237288135594
2240.0,70,98,0.7142857142857143
2241.0,237,443,0.5349887133182845
2242.0,235,460,0.5108695652173914
2243.0,25,41,0.6097560975609756
2244.0,48,86,0.5581395348837209
2245.0,18,27,0.6666666666666666
2246.0,69,98,0.7040816326530612
2247.0,94,146,0.6438356164383562
2248.0,117,203,0.5763546798029556
2249.0,76,127,0.5984251968503937
2250.0,13,23,0.5652173913043478
2251.0,211,371,0.568733153638814
2252.0,377,687,0.5487627365356623
2253.0,45,84,0.5357142857142857
2254.0,308,551,0.558983666061706
2255.0,21,35,0.6
2256.0,6,10,0.6
2257.0,89,147,0.6054421768707483
2258.0,42,66,0.6363636363636364
2259.0,4,14,0.2857142857142857
2260.0,94,155,0.6064516129032258
2261.0,24,42,0.5714285714285714
2262.0,38,58,0.6551724137931034
2263.0,55,99,0.5555555555555556
2264.0,21,38,0.5526315789473685
2265.0,85,140,0.6071428571428571
2266.0,111,179,0.6201117318435754
2267.0,6,11,0.5454545454545454
2268.0,12,17,0.7058823529411765
2269.0,14,29,0.4827586206896552
2270.0,291,621,0.46859903381642515
2271.0,30,50,0.6
2272.0,65,103,0.6310679611650486
2273.0,72,135,0.5333333333333333
2274.0,26,36,0.7222222222222222
2275.0,38,48,0.7916666666666666
2276.0,13,19,0.6842105263157895
2277.0,31,54,0.5740740740740741
2278.0,29,70,0.4142857142857143
2279.0,111,262,0.42366412213740456
2280.0,41,81,0.5061728395061729
2281.0,24,39,0.6153846153846154
2282.0,265,477,0.5555555555555556
2283.0,19,28,0.6785714285714286
2284.0,4,4,1.0
2285.0,124,214,0.5794392523364486
2286.0,118,221,0.5339366515837104
2287.0,18,31,0.5806451612903226
2288.0,389,649,0.5993836671802774
2289.0,143,310,0.4612903225806452
2290.0,106,176,0.6022727272727273
2291.0,87,137,0.635036496350365
2292.0,25,37,0.6756756756756757
2293.0,73,137,0.5328467153284672
2294.0,53,102,0.5196078431372549
2295.0,8,16,0.5
2296.0,57,92,0.6195652173913043
2297.0,64,108,0.5925925925925926
2298.0,39,66,0.5909090909090909
2299.0,57,101,0.5643564356435643
2300.0,23,43,0.5348837209302325
2301.0,44,80,0.55
2302.0,47,81,0.5802469135802469
2303.0,383,687,0.5574963609898108
2304.0,172,347,0.4956772334293948
2305.0,76,141,0.5390070921985816
2306.0,5,7,0.7142857142857143
2307.0,273,478,0.5711297071129707
2308.0,79,127,0.6220472440944882
2309.0,164,313,0.5239616613418531
2310.0,68,145,0.4689655172413793
2311.0,71,117,0.6068376068376068
2312.0,84,149,0.5637583892617449
2313.0,14,23,0.6086956521739131
2314.0,63,87,0.7241379310344828
2315.0,14,19,0.7368421052631579
2316.0,19,37,0.5135135135135135
2317.0,132,219,0.6027397260273972
2318.0,26,42,0.6190476190476191
2319.0,48,89,0.5393258426966292
2320.0,246,411,0.5985401459854015
2321.0,271,403,0.6724565756823822
2322.0,16,38,0.42105263157894735
2323.0,331,563,0.5879218472468917
2324.0,405,802,0.5049875311720698
2325.0,30,53,0.5660377358490566
2326.0,178,374,0.47593582887700536
2327.0,7,14,0.5
2328.0,41,60,0.6833333333333333
2329.0,248,470,0.5276595744680851
2330.0,294,537,0.547486033519553
2331.0,64,117,0.5470085470085471
2332.0,256,494,0.5182186234817814
2333.0,200,341,0.5865102639296188
2334.0,203,391,0.5191815856777494
2335.0,51,102,0.5
2336.0,86,142,0.6056338028169014
2337.0,107,180,0.5944444444444444
2338.0,138,238,0.5798319327731093
2339.0,26,52,0.5
2340.0,70,107,0.6542056074766355
2341.0,14,20,0.7
2342.0,216,353,0.6118980169971672
2343.0,41,62,0.6612903225806451
2344.0,221,397,0.5566750629722922
2345.0,6,14,0.42857142857142855
2346.0,19,24,0.7916666666666666
2347.0,629,1197,0.5254803675856308
2348.0,9,23,0.391304347826087
2349.0,119,177,0.672316384180791
2350.0,315,587,0.5366269165247018
2351.0,33,74,0.44594594594594594
2353.0,5,9,0.5555555555555556
2354.0,45,61,0.7377049180327869
2355.0,38,57,0.6666666666666666
2356.0,73,131,0.5572519083969466
2357.0,305,517,0.5899419729206963
2358.0,395,724,0.5455801104972375
2359.0,16,30,0.5333333333333333
2360.0,239,440,0.5431818181818182
2361.0,12,19,0.631578947368421
2362.0,3,3,1.0
2363.0,168,318,0.5283018867924528
2364.0,76,124,0.6129032258064516
2365.0,16,25,0.64
2366.0,255,444,0.5743243243243243
2367.0,117,201,0.582089552238806
2368.0,210,318,0.660377358490566
2369.0,155,264,0.5871212121212122
2370.0,9,17,0.5294117647058824
2371.0,60,96,0.625
2372.0,31,43,0.7209302325581395
2373.0,75,105,0.7142857142857143
2374.0,128,196,0.6530612244897959
2375.0,166,264,0.6287878787878788
2376.0,19,36,0.5277777777777778
2377.0,12,21,0.5714285714285714
2378.0,289,459,0.6296296296296297
2379.0,2,9,0.2222222222222222
2380.0,219,367,0.5967302452316077
2381.0,4,4,1.0
2382.0,34,47,0.723404255319149
2383.0,31,47,0.6595744680851063
2384.0,7,13,0.5384615384615384
2385.0,298,460,0.6478260869565218
2386.0,63,92,0.6847826086956522
2387.0,39,57,0.6842105263157895
2388.0,40,57,0.7017543859649122
2389.0,36,51,0.7058823529411765
2390.0,84,128,0.65625
2391.0,92,155,0.5935483870967742
2392.0,50,80,0.625
2393.0,94,138,0.6811594202898551
2394.0,94,153,0.6143790849673203
2395.0,138,227,0.6079295154185022
2396.0,29,44,0.6590909090909091
2397.0,120,244,0.4918032786885246
2398.0,444,732,0.6065573770491803
2399.0,295,483,0.6107660455486542
2400.0,25,38,0.6578947368421053
2401.0,88,127,0.6929133858267716
2402.0,14,30,0.4666666666666667
2403.0,37,72,0.5138888888888888
2404.0,669,1181,0.5664690939881456
2405.0,268,482,0.5560165975103735
2406.0,34,53,0.6415094339622641
2407.0,173,324,0.5339506172839507
2408.0,41,60,0.6833333333333333
2409.0,171,328,0.5213414634146342
2410.0,100,154,0.6493506493506493
2411.0,103,172,0.5988372093023255
2412.0,18,30,0.6
2413.0,410,706,0.5807365439093485
2414.0,77,140,0.55
2415.0,84,136,0.6176470588235294
2416.0,92,159,0.5786163522012578
2417.0,181,341,0.530791788856305
2418.0,53,108,0.49074074074074076
2419.0,82,136,0.6029411764705882
2420.0,40,79,0.5063291139240507
2421.0,23,44,0.5227272727272727
2422.0,97,164,0.5914634146341463
2423.0,24,40,0.6
2424.0,105,163,0.6441717791411042
2425.0,265,566,0.46819787985865724
2426.0,3,5,0.6
2427.0,28,53,0.5283018867924528
2428.0,111,170,0.6529411764705882
2429.0,244,427,0.5714285714285714
2430.0,142,223,0.6367713004484304
2431.0,70,125,0.56
2432.0,17,26,0.6538461538461539
2433.0,71,94,0.7553191489361702
2434.0,30,50,0.6
2435.0,165,251,0.6573705179282868
2436.0,20,24,0.8333333333333334
2437.0,10,15,0.6666666666666666
2438.0,15,23,0.6521739130434783
2439.0,24,37,0.6486486486486487
2440.0,108,172,0.627906976744186
2441.0,25,35,0.7142857142857143
2442.0,210,376,0.5585106382978723
2443.0,11,16,0.6875
2444.0,18,32,0.5625
2445.0,326,580,0.5620689655172414
2446.0,170,332,0.5120481927710844
2447.0,11,13,0.8461538461538461
2448.0,260,513,0.50682261208577
2449.0,20,39,0.5128205128205128
2450.0,7,10,0.7
2451.0,83,117,0.7094017094017094
2452.0,8,13,0.6153846153846154
2453.0,76,101,0.7524752475247525
