killer_id,free_kill_count,total_kills,free_kill_ratio
1665.0,25,60,0.4166666666666667
1666.0,218,392,0.5561224489795918
1667.0,55,95,0.5789473684210527
1668.0,178,292,0.6095890410958904
1669.0,143,217,0.6589861751152074
1670.0,16,23,0.6956521739130435
1671.0,9,14,0.6428571428571429
1672.0,331,563,0.5879218472468917
1673.0,164,286,0.5734265734265734
1674.0,715,1297,0.551272166538165
1675.0,37,82,0.45121951219512196
1676.0,76,149,0.5100671140939598
1677.0,661,1174,0.5630323679727428
1678.0,41,80,0.5125
1679.0,140,283,0.49469964664310956
1680.0,4,9,0.4444444444444444
1681.0,4,5,0.8
1682.0,8,22,0.36363636363636365
1683.0,15,19,0.7894736842105263
1684.0,10,19,0.5263157894736842
1685.0,69,121,0.5702479338842975
1686.0,23,37,0.6216216216216216
1687.0,19,27,0.7037037037037037
1688.0,548,937,0.5848452508004269
1689.0,2,3,0.6666666666666666
1690.0,50,95,0.5263157894736842
1691.0,6,23,0.2608695652173913
1692.0,28,47,0.5957446808510638
1693.0,13,17,0.7647058823529411
1694.0,42,105,0.4
1695.0,3,4,0.75
1696.0,46,83,0.5542168674698795
1697.0,40,90,0.4444444444444444
1698.0,1,1,1.0
1699.0,101,177,0.5706214689265536
1700.0,1,2,0.5
1701.0,25,46,0.5434782608695652
1702.0,89,158,0.5632911392405063
1703.0,1,2,0.5
1704.0,28,54,0.5185185185185185
1705.0,0,2,0.0
1706.0,35,59,0.5932203389830508
1707.0,49,81,0.6049382716049383
1708.0,206,336,0.6130952380952381
1709.0,194,351,0.5527065527065527
1710.0,6,12,0.5
1711.0,3,3,1.0
1712.0,584,1085,0.5382488479262673
1713.0,6,11,0.5454545454545454
1714.0,273,519,0.5260115606936416
1715.0,1,3,0.3333333333333333
1716.0,1,2,0.5
1717.0,20,38,0.5263157894736842
1718.0,261,474,0.5506329113924051
1719.0,3,5,0.6
1720.0,359,690,0.5202898550724637
1721.0,20,44,0.45454545454545453
1722.0,12,33,0.36363636363636365
1723.0,42,69,0.6086956521739131
1724.0,0,2,0.0
1725.0,76,123,0.6178861788617886
1726.0,3,4,0.75
1727.0,4,8,0.5
1728.0,0,1,0.0
1729.0,3,6,0.5
1730.0,21,42,0.5
1731.0,49,137,0.35766423357664234
1732.0,25,56,0.44642857142857145
1733.0,46,84,0.5476190476190477
1734.0,46,99,0.46464646464646464
1735.0,3,10,0.3
1736.0,147,254,0.5787401574803149
1737.0,18,34,0.5294117647058824
1738.0,1,1,1.0
1739.0,317,590,0.5372881355932203
1740.0,455,731,0.6224350205198358
1741.0,54,90,0.6
1742.0,28,57,0.49122807017543857
1743.0,69,122,0.5655737704918032
1744.0,32,57,0.5614035087719298
1745.0,62,129,0.4806201550387597
1746.0,3,8,0.375
1747.0,503,888,0.5664414414414415
1748.0,4,5,0.8
1749.0,3,7,0.42857142857142855
1750.0,142,227,0.6255506607929515
1751.0,42,60,0.7
1752.0,35,83,0.42168674698795183
1753.0,86,171,0.5029239766081871
1754.0,4,8,0.5
1755.0,15,27,0.5555555555555556
1756.0,2,3,0.6666666666666666
1757.0,13,33,0.3939393939393939
1758.0,138,257,0.5369649805447471
1759.0,7,22,0.3181818181818182
1760.0,178,327,0.5443425076452599
1761.0,4,9,0.4444444444444444
1762.0,6,9,0.6666666666666666
1763.0,149,259,0.5752895752895753
1764.0,8,14,0.5714285714285714
1765.0,9,22,0.4090909090909091
1766.0,15,19,0.7894736842105263
1768.0,32,56,0.5714285714285714
1769.0,320,598,0.5351170568561873
1770.0,20,40,0.5
1771.0,98,161,0.6086956521739131
1772.0,385,716,0.5377094972067039
1773.0,38,66,0.5757575757575758
1774.0,71,112,0.6339285714285714
1775.0,28,43,0.6511627906976745
1776.0,207,390,0.5307692307692308
1777.0,433,831,0.5210589651022864
1778.0,342,551,0.6206896551724138
1779.0,75,131,0.5725190839694656
1780.0,99,187,0.5294117647058824
1781.0,12,19,0.631578947368421
1782.0,4,13,0.3076923076923077
1783.0,9,14,0.6428571428571429
1784.0,1,2,0.5
1785.0,4,8,0.5
1786.0,328,528,0.6212121212121212
1787.0,15,23,0.6521739130434783
1788.0,266,455,0.5846153846153846
1789.0,32,61,0.5245901639344263
1790.0,8,17,0.47058823529411764
1791.0,1,3,0.3333333333333333
1792.0,22,39,0.5641025641025641
1793.0,49,74,0.6621621621621622
1794.0,70,127,0.5511811023622047
1795.0,4,7,0.5714285714285714
1796.0,147,267,0.550561797752809
1797.0,7,12,0.5833333333333334
1799.0,1,1,1.0
1800.0,479,792,0.6047979797979798
1801.0,28,72,0.3888888888888889
1802.0,109,244,0.44672131147540983
1803.0,34,75,0.4533333333333333
1804.0,62,109,0.5688073394495413
1805.0,75,128,0.5859375
1806.0,15,17,0.8823529411764706
1807.0,30,66,0.45454545454545453
1808.0,397,661,0.6006051437216339
1809.0,18,45,0.4
1810.0,130,255,0.5098039215686274
1811.0,438,731,0.5991792065663475
1812.0,44,87,0.5057471264367817
1813.0,7,22,0.3181818181818182
1814.0,4,5,0.8
1815.0,22,42,0.5238095238095238
1816.0,22,52,0.4230769230769231
1817.0,22,47,0.46808510638297873
1818.0,174,316,0.5506329113924051
1819.0,21,36,0.5833333333333334
1820.0,114,217,0.5253456221198156
1821.0,36,76,0.47368421052631576
1822.0,477,851,0.5605170387779084
1823.0,25,32,0.78125
1824.0,141,245,0.5755102040816327
1825.0,74,121,0.6115702479338843
1826.0,190,355,0.5352112676056338
1827.0,22,48,0.4583333333333333
1828.0,38,64,0.59375
1829.0,0,1,0.0
1830.0,509,866,0.5877598152424942
1831.0,0,2,0.0
1832.0,3,3,1.0
1833.0,93,145,0.6413793103448275
1834.0,219,337,0.6498516320474778
1835.0,2,7,0.2857142857142857
1836.0,18,39,0.46153846153846156
1837.0,82,138,0.5942028985507246
1838.0,12,26,0.46153846153846156
1839.0,30,61,0.4918032786885246
1840.0,26,40,0.65
1841.0,114,182,0.6263736263736264
1842.0,68,108,0.6296296296296297
1843.0,21,52,0.40384615384615385
1844.0,323,547,0.5904936014625228
1845.0,207,393,0.5267175572519084
1846.0,7,10,0.7
1847.0,5,10,0.5
1848.0,11,23,0.4782608695652174
1849.0,30,45,0.6666666666666666
1850.0,28,40,0.7
1851.0,1,3,0.3333333333333333
1852.0,86,157,0.5477707006369427
1853.0,176,337,0.5222551928783383
1854.0,18,27,0.6666666666666666
1855.0,4,15,0.26666666666666666
1856.0,180,390,0.46153846153846156
1857.0,29,60,0.48333333333333334
1858.0,351,583,0.6020583190394511
1859.0,91,175,0.52
1860.0,340,627,0.5422647527910686
1861.0,74,147,0.5034013605442177
1862.0,14,26,0.5384615384615384
1863.0,658,1177,0.5590484282073067
1864.0,13,24,0.5416666666666666
1865.0,177,294,0.6020408163265306
1866.0,11,19,0.5789473684210527
1867.0,11,19,0.5789473684210527
1868.0,236,424,0.5566037735849056
1869.0,15,25,0.6
1870.0,309,553,0.5587703435804702
1871.0,26,41,0.6341463414634146
1872.0,188,373,0.5040214477211796
1873.0,5,8,0.625
1874.0,1,5,0.2
1875.0,3,10,0.3
1876.0,10,19,0.5263157894736842
1877.0,8,21,0.38095238095238093
1878.0,8,20,0.4
1879.0,199,368,0.5407608695652174
1880.0,16,35,0.45714285714285713
1881.0,518,884,0.5859728506787331
1882.0,6,19,0.3157894736842105
1883.0,125,198,0.6313131313131313
1884.0,17,33,0.5151515151515151
1885.0,58,112,0.5178571428571429
1886.0,64,109,0.5871559633027523
1887.0,0,3,0.0
1888.0,1308,2095,0.6243436754176611
1889.0,3,6,0.5
1890.0,5,9,0.5555555555555556
1891.0,246,450,0.5466666666666666
1892.0,537,878,0.6116173120728929
1893.0,395,650,0.6076923076923076
1894.0,1,3,0.3333333333333333
1895.0,83,178,0.46629213483146065
1896.0,216,344,0.627906976744186
1897.0,5,10,0.5
1898.0,47,96,0.4895833333333333
1899.0,349,538,0.6486988847583643
1900.0,52,97,0.5360824742268041
1901.0,38,51,0.7450980392156863
1902.0,55,110,0.5
1903.0,66,130,0.5076923076923077
1904.0,433,757,0.571994715984148
1905.0,4,12,0.3333333333333333
1906.0,42,90,0.4666666666666667
1907.0,270,435,0.6206896551724138
1908.0,19,57,0.3333333333333333
1909.0,73,138,0.5289855072463768
1910.0,37,79,0.46835443037974683
1911.0,59,99,0.5959595959595959
1912.0,8,12,0.6666666666666666
1913.0,1,3,0.3333333333333333
1914.0,77,129,0.5968992248062015
1915.0,21,37,0.5675675675675675
1916.0,70,126,0.5555555555555556
1917.0,3,12,0.25
1918.0,5,10,0.5
1919.0,459,807,0.5687732342007435
1920.0,19,43,0.4418604651162791
1921.0,2,6,0.3333333333333333
1922.0,0,1,0.0
1923.0,0,1,0.0
1924.0,166,333,0.4984984984984985
1925.0,4,10,0.4
1926.0,78,136,0.5735294117647058
1927.0,202,378,0.5343915343915344
1928.0,410,743,0.5518169582772544
1929.0,538,962,0.5592515592515592
1930.0,234,401,0.5835411471321695
1931.0,51,111,0.4594594594594595
1932.0,23,58,0.39655172413793105
1933.0,123,253,0.48616600790513836
1934.0,346,689,0.502177068214804
1935.0,0,2,0.0
1936.0,4,6,0.6666666666666666
1937.0,1,5,0.2
1938.0,3,5,0.6
1939.0,3,7,0.42857142857142855
1940.0,8,13,0.6153846153846154
1941.0,2,5,0.4
1942.0,0,3,0.0
1944.0,5,9,0.5555555555555556
1945.0,6,9,0.6666666666666666
1946.0,3,8,0.375
1947.0,2,4,0.5
1948.0,8,11,0.7272727272727273
1949.0,1,1,1.0
1950.0,1,6,0.16666666666666666
1951.0,4,5,0.8
1952.0,3,5,0.6
1954.0,3,5,0.6
1955.0,1,4,0.25
1956.0,1,1,1.0
1957.0,21,46,0.45652173913043476
1958.0,1,11,0.09090909090909091
1959.0,4,10,0.4
1960.0,9,24,0.375
1961.0,0,1,0.0
1964.0,1,2,0.5
1965.0,1,1,1.0
1966.0,5,8,0.625
1967.0,13,28,0.4642857142857143
1968.0,26,49,0.5306122448979592
1969.0,1,2,0.5
1970.0,23,51,0.45098039215686275
1971.0,5,6,0.8333333333333334
1972.0,12,20,0.6
1973.0,442,776,0.5695876288659794
1974.0,656,1034,0.6344294003868471
1975.0,6,19,0.3157894736842105
1976.0,1,3,0.3333333333333333
1977.0,0,2,0.0
1978.0,4,11,0.36363636363636365
1979.0,1,2,0.5
1980.0,562,942,0.5966029723991507
1981.0,277,455,0.6087912087912087
1984.0,234,399,0.5864661654135338
1985.0,1,3,0.3333333333333333
1986.0,0,1,0.0
1987.0,2,4,0.5
1988.0,1,9,0.1111111111111111
1989.0,13,23,0.5652173913043478
1990.0,48,91,0.5274725274725275
1991.0,279,431,0.6473317865429234
1992.0,186,286,0.6503496503496503
1993.0,9,19,0.47368421052631576
1994.0,165,282,0.5851063829787234
1995.0,0,1,0.0
1996.0,400,701,0.5706134094151213
1997.0,905,1546,0.5853816300129366
1998.0,236,371,0.6361185983827493
1999.0,182,295,0.6169491525423729
2000.0,578,968,0.5971074380165289
2001.0,86,124,0.6935483870967742
2002.0,276,491,0.5621181262729125
2003.0,156,244,0.639344262295082
2004.0,463,807,0.573729863692689
2005.0,71,128,0.5546875
2006.0,388,686,0.565597667638484
2007.0,143,229,0.6244541484716157
2008.0,322,514,0.6264591439688716
2009.0,277,467,0.5931477516059958
2010.0,189,337,0.5608308605341247
2011.0,19,35,0.5428571428571428
2012.0,167,276,0.605072463768116
2013.0,9,12,0.75
2014.0,14,18,0.7777777777777778
2015.0,8,13,0.6153846153846154
2016.0,9,26,0.34615384615384615
2017.0,12,26,0.46153846153846156
2018.0,15,24,0.625
2019.0,43,81,0.5308641975308642
2020.0,11,22,0.5
2021.0,19,43,0.4418604651162791
2022.0,173,278,0.6223021582733813
2023.0,411,790,0.520253164556962
2024.0,6,9,0.6666666666666666
2025.0,21,43,0.4883720930232558
2026.0,32,78,0.41025641025641024
2027.0,6,15,0.4
2028.0,9,26,0.34615384615384615
2029.0,4,9,0.4444444444444444
2030.0,30,70,0.42857142857142855
2031.0,116,209,0.5550239234449761
2032.0,90,169,0.5325443786982249
2033.0,214,385,0.5558441558441558
2034.0,146,242,0.6033057851239669
2035.0,159,260,0.6115384615384616
2036.0,58,115,0.5043478260869565
2037.0,36,70,0.5142857142857142
2038.0,36,86,0.4186046511627907
2039.0,3,3,1.0
2040.0,38,86,0.4418604651162791
2041.0,1,4,0.25
2042.0,684,1213,0.5638911788953009
2043.0,63,126,0.5
2044.0,363,632,0.5743670886075949
2045.0,18,41,0.43902439024390244
2046.0,49,83,0.5903614457831325
2047.0,100,196,0.5102040816326531
2048.0,20,41,0.4878048780487805
2049.0,14,25,0.56
2050.0,69,102,0.6764705882352942
2051.0,101,163,0.6196319018404908
2052.0,6,20,0.3
2053.0,10,17,0.5882352941176471
2054.0,34,69,0.4927536231884058
2055.0,527,940,0.5606382978723404
2056.0,5,11,0.45454545454545453
2057.0,420,734,0.5722070844686649
2058.0,7,19,0.3684210526315789
2059.0,91,173,0.5260115606936416
2060.0,23,56,0.4107142857142857
2061.0,12,24,0.5
2062.0,26,49,0.5306122448979592
2063.0,105,189,0.5555555555555556
2064.0,11,20,0.55
2065.0,9,18,0.5
2066.0,203,360,0.5638888888888889
2067.0,295,505,0.5841584158415841
2068.0,164,275,0.5963636363636363
2069.0,61,125,0.488
2070.0,107,193,0.5544041450777202
2071.0,28,52,0.5384615384615384
2072.0,4,16,0.25
2073.0,20,51,0.39215686274509803
2074.0,17,30,0.5666666666666667
2075.0,103,187,0.5508021390374331
2076.0,197,349,0.5644699140401146
2077.0,488,889,0.5489313835770528
2078.0,121,216,0.5601851851851852
2079.0,260,461,0.5639913232104121
2080.0,75,138,0.5434782608695652
2081.0,233,440,0.5295454545454545
2082.0,494,842,0.5866983372921615
2083.0,82,158,0.5189873417721519
2084.0,815,1366,0.5966325036603221
2085.0,65,112,0.5803571428571429
2086.0,456,816,0.5588235294117647
2087.0,5,7,0.7142857142857143
2088.0,257,406,0.6330049261083743
2089.0,106,209,0.507177033492823
2090.0,3,7,0.42857142857142855
2091.0,1,4,0.25
2092.0,341,609,0.5599343185550082
2093.0,66,117,0.5641025641025641
2094.0,458,784,0.5841836734693877
2095.0,406,740,0.5486486486486486
2096.0,122,216,0.5648148148148148
2097.0,156,274,0.5693430656934306
2098.0,390,662,0.5891238670694864
2099.0,58,98,0.5918367346938775
2100.0,304,577,0.5268630849220104
2101.0,537,897,0.5986622073578596
2102.0,545,949,0.5742887249736565
2103.0,358,652,0.549079754601227
2104.0,444,758,0.5857519788918206
2105.0,43,73,0.589041095890411
2106.0,279,485,0.5752577319587628
2107.0,369,604,0.6109271523178808
2108.0,686,1126,0.6092362344582594
2109.0,261,436,0.5986238532110092
2110.0,315,603,0.5223880597014925
2111.0,17,30,0.5666666666666667
2112.0,8,16,0.5
2113.0,371,625,0.5936
2114.0,30,64,0.46875
2115.0,830,1460,0.5684931506849316
2116.0,97,167,0.5808383233532934
2117.0,43,64,0.671875
2118.0,172,315,0.546031746031746
2119.0,140,292,0.4794520547945205
2120.0,56,111,0.5045045045045045
2121.0,29,49,0.5918367346938775
2122.0,435,783,0.5555555555555556
2123.0,10,16,0.625
2125.0,0,1,0.0
2126.0,0,4,0.0
2127.0,0,2,0.0
2128.0,14,22,0.6363636363636364
2129.0,54,96,0.5625
2130.0,123,209,0.5885167464114832
2131.0,94,175,0.5371428571428571
2132.0,70,112,0.625
2133.0,33,58,0.5689655172413793
2134.0,276,482,0.5726141078838174
2135.0,39,89,0.43820224719101125
2136.0,409,682,0.5997067448680352
2137.0,765,1345,0.5687732342007435
2138.0,75,145,0.5172413793103449
2139.0,16,26,0.6153846153846154
2140.0,405,688,0.5886627906976745
2141.0,594,1015,0.5852216748768473
2142.0,25,43,0.5813953488372093
2143.0,1,2,0.5
2144.0,154,261,0.5900383141762452
2145.0,77,145,0.5310344827586206
2146.0,294,493,0.5963488843813387
2147.0,5,10,0.5
2148.0,45,91,0.4945054945054945
2149.0,73,148,0.49324324324324326
2150.0,22,56,0.39285714285714285
2151.0,381,724,0.5262430939226519
2152.0,522,924,0.564935064935065
2153.0,396,635,0.6236220472440945
2154.0,43,78,0.5512820512820513
2155.0,12,27,0.4444444444444444
2156.0,103,179,0.5754189944134078
2157.0,14,22,0.6363636363636364
2158.0,22,30,0.7333333333333333
2159.0,55,86,0.6395348837209303
2160.0,216,383,0.5639686684073107
2161.0,31,58,0.5344827586206896
2162.0,41,77,0.5324675324675324
2163.0,465,769,0.6046814044213265
2164.0,261,543,0.48066298342541436
2165.0,39,61,0.639344262295082
2166.0,66,114,0.5789473684210527
2167.0,279,488,0.5717213114754098
2168.0,9,17,0.5294117647058824
2169.0,131,270,0.48518518518518516
2170.0,54,112,0.48214285714285715
2171.0,316,554,0.5703971119133574
2172.0,4,9,0.4444444444444444
2173.0,3,8,0.375
2174.0,83,171,0.4853801169590643
2175.0,531,879,0.6040955631399317
2176.0,331,608,0.5444078947368421
2177.0,56,93,0.6021505376344086
2178.0,59,93,0.6344086021505376
2179.0,205,348,0.5890804597701149
2180.0,323,552,0.5851449275362319
2181.0,71,109,0.6513761467889908
2182.0,53,85,0.6235294117647059
2183.0,34,48,0.7083333333333334
2184.0,262,432,0.6064814814814815
2185.0,22,36,0.6111111111111112
2186.0,22,47,0.46808510638297873
2187.0,206,360,0.5722222222222222
2188.0,200,368,0.5434782608695652
2189.0,354,636,0.5566037735849056
2190.0,134,219,0.6118721461187214
2191.0,341,582,0.5859106529209622
2192.0,106,201,0.527363184079602
2193.0,54,110,0.4909090909090909
2194.0,210,364,0.5769230769230769
2195.0,30,62,0.4838709677419355
2196.0,951,1514,0.6281373844121533
2197.0,672,1142,0.5884413309982487
2198.0,73,133,0.5488721804511278
2199.0,2,4,0.5
2200.0,430,718,0.5988857938718662
2201.0,30,60,0.5
2202.0,14,31,0.45161290322580644
2203.0,86,163,0.5276073619631901
2204.0,358,595,0.6016806722689075
2205.0,328,576,0.5694444444444444
2206.0,9,17,0.5294117647058824
2207.0,409,713,0.573632538569425
2208.0,21,38,0.5526315789473685
2209.0,114,212,0.5377358490566038
2210.0,41,81,0.5061728395061729
2211.0,588,1003,0.5862412761714856
2212.0,191,354,0.53954802259887
2213.0,419,657,0.6377473363774734
2214.0,52,95,0.5473684210526316
2215.0,217,366,0.592896174863388
2216.0,247,454,0.5440528634361234
2218.0,438,760,0.5763157894736842
2219.0,48,113,0.4247787610619469
2220.0,40,105,0.38095238095238093
2221.0,22,45,0.4888888888888889
2222.0,6,7,0.8571428571428571
2223.0,457,807,0.5662949194547707
2224.0,182,341,0.533724340175953
2225.0,3,8,0.375
2226.0,14,17,0.8235294117647058
2227.0,344,540,0.6370370370370371
2228.0,317,578,0.5484429065743944
2229.0,193,357,0.5406162464985994
2230.0,107,185,0.5783783783783784
2231.0,14,34,0.4117647058823529
2232.0,195,348,0.5603448275862069
2233.0,24,47,0.5106382978723404
2234.0,204,344,0.5930232558139535
2235.0,23,51,0.45098039215686275
2236.0,543,1041,0.521613832853026
2237.0,34,73,0.4657534246575342
2238.0,48,97,0.4948453608247423
2239.0,277,497,0.5573440643863179
2240.0,20,36,0.5555555555555556
2241.0,81,144,0.5625
2242.0,59,112,0.5267857142857143
2243.0,20,39,0.5128205128205128
2244.0,4,19,0.21052631578947367
2245.0,3,4,0.75
2246.0,35,67,0.5223880597014925
2247.0,125,222,0.5630630630630631
2248.0,28,52,0.5384615384615384
2249.0,48,71,0.676056338028169
2250.0,9,15,0.6
2251.0,494,847,0.5832349468713105
2252.0,229,441,0.5192743764172335
2253.0,13,27,0.48148148148148145
2254.0,364,657,0.5540334855403348
2255.0,18,28,0.6428571428571429
2256.0,0,1,0.0
2257.0,38,87,0.4367816091954023
2258.0,16,39,0.41025641025641024
2259.0,4,6,0.6666666666666666
2260.0,97,173,0.5606936416184971
2261.0,25,50,0.5
2262.0,26,66,0.3939393939393939
2263.0,32,79,0.4050632911392405
2264.0,15,36,0.4166666666666667
2265.0,59,115,0.5130434782608696
2266.0,38,87,0.4367816091954023
2267.0,2,4,0.5
2268.0,11,18,0.6111111111111112
2269.0,52,81,0.6419753086419753
2270.0,76,150,0.5066666666666667
2271.0,10,14,0.7142857142857143
2272.0,51,116,0.4396551724137931
2273.0,151,227,0.6651982378854625
2274.0,20,33,0.6060606060606061
2275.0,11,22,0.5
2276.0,19,32,0.59375
2277.0,68,137,0.49635036496350365
2278.0,4,11,0.36363636363636365
2279.0,19,33,0.5757575757575758
2280.0,55,104,0.5288461538461539
2281.0,16,40,0.4
2282.0,274,513,0.5341130604288499
2283.0,3,3,1.0
2285.0,16,30,0.5333333333333333
2286.0,115,195,0.5897435897435898
2287.0,5,13,0.38461538461538464
2288.0,514,883,0.5821064552661381
2289.0,42,74,0.5675675675675675
2290.0,179,314,0.5700636942675159
2291.0,116,201,0.5771144278606966
2292.0,15,37,0.40540540540540543
2293.0,95,173,0.5491329479768786
2294.0,10,23,0.43478260869565216
2295.0,11,13,0.8461538461538461
2296.0,27,49,0.5510204081632653
2297.0,23,49,0.46938775510204084
2298.0,55,113,0.48672566371681414
2299.0,66,119,0.5546218487394958
2300.0,3,7,0.42857142857142855
2301.0,49,93,0.5268817204301075
2302.0,32,64,0.5
2303.0,645,1134,0.5687830687830688
2304.0,144,292,0.4931506849315068
2305.0,44,109,0.4036697247706422
2306.0,1,3,0.3333333333333333
2307.0,368,634,0.580441640378549
2308.0,137,237,0.5780590717299579
2309.0,244,460,0.5304347826086957
2310.0,19,33,0.5757575757575758
2311.0,68,110,0.6181818181818182
2312.0,87,178,0.4887640449438202
2313.0,0,3,0.0
2314.0,27,54,0.5
2315.0,3,6,0.5
2316.0,11,29,0.3793103448275862
2317.0,162,329,0.49240121580547114
2318.0,31,47,0.6595744680851063
2319.0,51,84,0.6071428571428571
2320.0,50,109,0.45871559633027525
2321.0,87,201,0.43283582089552236
2322.0,25,54,0.46296296296296297
2323.0,657,1188,0.553030303030303
2324.0,162,331,0.48942598187311176
2325.0,23,49,0.46938775510204084
2326.0,34,59,0.576271186440678
2327.0,9,13,0.6923076923076923
2328.0,3,21,0.14285714285714285
2329.0,231,412,0.5606796116504854
2330.0,715,1196,0.5978260869565217
2331.0,21,29,0.7241379310344828
2332.0,144,220,0.6545454545454545
2333.0,144,289,0.4982698961937716
2334.0,21,60,0.35
2335.0,22,36,0.6111111111111112
2336.0,120,214,0.5607476635514018
2337.0,66,121,0.5454545454545454
2338.0,183,350,0.5228571428571429
2339.0,25,48,0.5208333333333334
2340.0,38,68,0.5588235294117647
2341.0,15,28,0.5357142857142857
2342.0,121,232,0.521551724137931
2343.0,31,59,0.5254237288135594
2344.0,425,759,0.5599472990777339
2345.0,4,8,0.5
2346.0,6,12,0.5
2347.0,822,1360,0.6044117647058823
2348.0,43,64,0.671875
2349.0,62,132,0.4696969696969697
2350.0,358,658,0.5440729483282675
2351.0,13,24,0.5416666666666666
2352.0,5,6,0.8333333333333334
2353.0,1,2,0.5
2354.0,12,27,0.4444444444444444
2355.0,18,38,0.47368421052631576
2356.0,61,104,0.5865384615384616
2357.0,780,1299,0.6004618937644342
2358.0,91,175,0.52
2359.0,12,21,0.5714285714285714
2360.0,271,499,0.5430861723446894
2361.0,8,12,0.6666666666666666
2362.0,0,3,0.0
2363.0,246,470,0.5234042553191489
2364.0,31,81,0.38271604938271603
2365.0,6,11,0.5454545454545454
2366.0,314,527,0.5958254269449715
2367.0,278,447,0.6219239373601789
2368.0,293,497,0.5895372233400402
2369.0,185,341,0.5425219941348973
2370.0,15,23,0.6521739130434783
2371.0,35,68,0.5147058823529411
2372.0,8,26,0.3076923076923077
2373.0,32,56,0.5714285714285714
2374.0,116,211,0.5497630331753555
2375.0,121,204,0.5931372549019608
2376.0,10,26,0.38461538461538464
2377.0,1,4,0.25
2378.0,256,457,0.5601750547045952
2379.0,8,10,0.8
2380.0,187,384,0.4869791666666667
2381.0,0,1,0.0
2382.0,22,34,0.6470588235294118
2383.0,22,38,0.5789473684210527
2384.0,1,7,0.14285714285714285
2385.0,388,615,0.6308943089430894
2386.0,23,52,0.4423076923076923
2387.0,9,25,0.36
2388.0,1,4,0.25
2389.0,11,12,0.9166666666666666
2390.0,34,72,0.4722222222222222
2391.0,46,100,0.46
2392.0,30,59,0.5084745762711864
2393.0,36,86,0.4186046511627907
2394.0,11,26,0.4230769230769231
2395.0,100,225,0.4444444444444444
2396.0,19,37,0.5135135135135135
2397.0,158,288,0.5486111111111112
2398.0,727,1248,0.5825320512820513
2399.0,383,626,0.6118210862619808
2400.0,5,7,0.7142857142857143
2401.0,42,85,0.49411764705882355
2402.0,12,26,0.46153846153846156
2403.0,3,6,0.5
2404.0,896,1460,0.6136986301369863
2405.0,375,653,0.5742725880551302
2406.0,5,7,0.7142857142857143
2407.0,160,282,0.5673758865248227
2408.0,12,48,0.25
2409.0,39,72,0.5416666666666666
2410.0,24,67,0.3582089552238806
2411.0,46,100,0.46
2412.0,4,11,0.36363636363636365
2413.0,747,1198,0.6235392320534223
2414.0,35,80,0.4375
2415.0,110,188,0.5851063829787234
2416.0,103,213,0.4835680751173709
2417.0,193,343,0.5626822157434402
2418.0,59,125,0.472
2419.0,44,74,0.5945945945945946
2420.0,35,75,0.4666666666666667
2421.0,21,37,0.5675675675675675
2422.0,89,183,0.48633879781420764
2423.0,8,16,0.5
2424.0,36,72,0.5
2425.0,107,180,0.5944444444444444
2426.0,0,1,0.0
2427.0,19,35,0.5428571428571428
2428.0,53,112,0.4732142857142857
2429.0,284,514,0.5525291828793775
2430.0,97,181,0.5359116022099447
2431.0,9,25,0.36
2432.0,27,47,0.574468085106383
2433.0,65,120,0.5416666666666666
2434.0,28,49,0.5714285714285714
2435.0,20,39,0.5128205128205128
2436.0,14,18,0.7777777777777778
2437.0,2,6,0.3333333333333333
2438.0,3,5,0.6
2439.0,2,10,0.2
2440.0,56,135,0.4148148148148148
2441.0,3,12,0.25
2442.0,584,942,0.6199575371549894
2443.0,0,1,0.0
2444.0,7,21,0.3333333333333333
2445.0,387,670,0.5776119402985075
2446.0,160,284,0.5633802816901409
2448.0,296,573,0.5165794066317626
2449.0,14,28,0.5
2451.0,28,51,0.5490196078431373
2452.0,2,8,0.25
2453.0,46,109,0.42201834862385323
2455.0,5,9,0.5555555555555556
2456.0,109,241,0.45228215767634855
2457.0,13,23,0.5652173913043478
2458.0,4,16,0.25
2459.0,5,8,0.625
2460.0,28,51,0.5490196078431373
2461.0,30,55,0.5454545454545454
2462.0,2,2,1.0
2463.0,1,7,0.14285714285714285
2464.0,582,1002,0.5808383233532934
2465.0,0,3,0.0
2466.0,65,119,0.5462184873949579
2467.0,4,10,0.4
2468.0,3,4,0.75
2469.0,95,184,0.5163043478260869
2470.0,366,600,0.61
2471.0,99,183,0.5409836065573771
2472.0,8,16,0.5
2473.0,23,36,0.6388888888888888
2474.0,4,13,0.3076923076923077
2475.0,61,117,0.5213675213675214
2476.0,480,801,0.599250936329588
2477.0,2,4,0.5
2478.0,24,38,0.631578947368421
2479.0,375,701,0.5349500713266762
2480.0,12,35,0.34285714285714286
2481.0,190,340,0.5588235294117647
2482.0,12,21,0.5714285714285714
2483.0,18,29,0.6206896551724138
2484.0,25,49,0.5102040816326531
2485.0,41,56,0.7321428571428571
2486.0,0,3,0.0
2487.0,476,789,0.6032953105196451
2488.0,23,40,0.575
2489.0,4,7,0.5714285714285714
2490.0,333,560,0.5946428571428571
2491.0,51,97,0.5257731958762887
2492.0,377,626,0.6022364217252396
2493.0,472,820,0.5756097560975609
2495.0,104,194,0.5360824742268041
2496.0,27,55,0.4909090909090909
2497.0,58,98,0.5918367346938775
2498.0,130,275,0.4727272727272727
2499.0,30,47,0.6382978723404256
2500.0,42,59,0.711864406779661
2501.0,32,53,0.6037735849056604
